id	node-kind	note	unit-type	class	chapter	status	source
EFF.T1.22	eff-unit	T1	table	math	D	OPEN	EFF-T1.md:897
EFF.T1.23	eff-unit	T1	fence	record	D	OPEN	EFF-T1.md:923
EFF.T1.24	eff-unit	T1	absorption-record	math	D	OPEN	EFF-T1.md:947
EFF.T1.25	eff-unit	T1	table	math	D	OPEN	EFF-T1.md:974
EFF.T1.26	eff-unit	T1	absorption-record	math	D	OPEN	EFF-T1.md:995
EFF.T1.27	eff-unit	T1	absorption-record	math	D	OPEN	EFF-T1.md:1073
EFF.T1.28	eff-unit	T1	absorption-record	math	D	OPEN	EFF-T1.md:1110
EFF.T1.29	eff-unit	T1	absorption-record	math	D	OPEN	EFF-T1.md:1141
EFF.T1.30	eff-unit	T1	absorption-record	math	D	OPEN	EFF-T1.md:1172
EFF.T1.31	eff-unit	T1	absorption-record	math	D	OPEN	EFF-T1.md:1211
EFF.T1.32	eff-unit	T1	fence	record	D	OPEN	EFF-T1.md:1255
EFF.T1.33	eff-unit	T1	table	math	D	OPEN	EFF-T1.md:1287
EFF.T1.34	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1308
EFF.T1.35	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1340
EFF.T1.36	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1354
EFF.T1.37	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1368
EFF.T1.38	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1382
EFF.T1.39	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1396
EFF.T1.40	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1410
EFF.T1.41	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1428
EFF.T1.42	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1442
EFF.T1.43	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1456
EFF.T1.44	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1470
EFF.T1.45	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1488
EFF.T1.46	eff-unit	T1	fence	record	D	OPEN	EFF-T1.md:1510
EFF.T1.47	eff-unit	T1	changes-record	record	D	OPEN	EFF-T1.md:1592
EFF.T1.48	eff-unit	T1	acceptance-box	record	D	OPEN	EFF-T1.md:1634
EFF.T1.49	eff-unit	T1	table	math	D	OPEN	EFF-T1.md:1652
EFF.T1.50	eff-unit	T1	scope-record	record	D	OPEN	EFF-T1.md:1686
EFF.T1.51	eff-unit	T1	acceptance-box	record	D	OPEN	EFF-T1.md:1705
EFF.T1.52	eff-unit	T1	battery-row	record	D	OPEN	EFF-T1.md:1723
EFF.T1.53	eff-unit	T1	fence	record	D	OPEN	EFF-T1.md:1739
EFF.T1.54	eff-unit	T1	scope-record	record	D	OPEN	EFF-T1.md:1761
EFF.T1.55	eff-unit	T1	fence	record	D	OPEN	EFF-T1.md:1781
EFF.T2.01	eff-unit	T2	scope-record	record	E	OPEN	EFF-T2.md:314
EFF.T2.02	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:332
EFF.T2.03	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:366
EFF.T2.04	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:399
EFF.T2.05	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:437
EFF.T2.06	eff-unit	T2	definition	math	E	OPEN	EFF-T2.md:477
EFF.T2.07	eff-unit	T2	definition	math	E	OPEN	EFF-T2.md:523
EFF.T2.08	eff-unit	T2	definition	math	E	OPEN	EFF-T2.md:562
EFF.T2.09	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:598
EFF.T2.10	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:634
EFF.T2.11	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:667
EFF.T2.12	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:708
EFF.T2.13	eff-unit	T2	definition	math	E	OPEN	EFF-T2.md:737
EFF.T2.14	eff-unit	T2	definition	math	E	OPEN	EFF-T2.md:760
EFF.T2.15	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:786
EFF.T2.16	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:825
EFF.T2.17	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:850
EFF.T2.18	eff-unit	T2	open-obligation	math	E	OPEN	EFF-T2.md:909
EFF.T2.19	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:932
EFF.T2.20	eff-unit	T2	regression-record	record	E	OPEN	EFF-T2.md:969
EFF.T2.21	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:999
EFF.T2.22	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:1032
EFF.T2.23	eff-unit	T2	open-obligation	math	E	OPEN	EFF-T2.md:1058
EFF.T2.24	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:1096
EFF.T2.25	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:1114
EFF.T2.26	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:1134
EFF.T2.27	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:1160
EFF.T2.28	eff-unit	T2	hypothesis	math	E	OPEN	EFF-T2.md:1184
EFF.T2.29	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:1211
EFF.T2.30	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:1235
EFF.T2.31	eff-unit	T2	theorem	math	E	OPEN	EFF-T2.md:1266
EFF.T2.32	eff-unit	T2	theorem	math	E	OPEN	EFF-T2.md:1332
EFF.T2.33	eff-unit	T2	instance-record	math	E	OPEN	EFF-T2.md:1354
EFF.T2.34	eff-unit	T2	instance-record	math	E	OPEN	EFF-T2.md:1390
EFF.T2.35	eff-unit	T2	instance-record	math	E	OPEN	EFF-T2.md:1435
EFF.T2.36	eff-unit	T2	instance-record	math	E	OPEN	EFF-T2.md:1472
EFF.T2.37	eff-unit	T2	instance-record	math	E	OPEN	EFF-T2.md:1513
EFF.T2.38	eff-unit	T2	definition	math	E	OPEN	EFF-T2.md:1548
EFF.T2.39	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:1574
EFF.T2.40	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:1602
EFF.T2.41	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:1632
EFF.T2.42	eff-unit	T2	acceptance-box	record	E	OPEN	EFF-T2.md:1654
EFF.T2.43	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:1674
EFF.T2.44	eff-unit	T2	acceptance-box	record	E	OPEN	EFF-T2.md:1694
EFF.T2.45	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:1718
EFF.T2.46	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:1740
EFF.T2.47	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:1764
EFF.T2.48	eff-unit	T2	convention	math	E	OPEN	EFF-T2.md:1789
EFF.T2.49	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:1809
EFF.T2.50	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:1839
EFF.T2.51	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:1863
EFF.T2.52	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:1881
EFF.T2.53	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:1912
EFF.T2.54	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:1932
EFF.T2.55	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:1948
EFF.T2.56	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:1975
EFF.T2.57	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:1997
EFF.T2.58	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2016
EFF.T2.59	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:2036
EFF.T2.60	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2074
EFF.T2.61	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:2106
EFF.T2.62	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:2183
EFF.T2.63	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2207
EFF.T2.64	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2229
EFF.T2.65	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2255
EFF.T2.66	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:2279
EFF.T2.67	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2301
EFF.T2.68	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2323
EFF.T2.69	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2353
EFF.T2.70	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:2369
EFF.T2.71	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:2403
EFF.T2.72	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2444
EFF.T2.73	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2474
EFF.T2.74	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:2500
EFF.T2.75	eff-unit	T2	acceptance-box	record	E	OPEN	EFF-T2.md:2516
EFF.T2.76	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2536
EFF.T2.77	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2554
EFF.T2.78	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2588
EFF.T2.79	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:2622
EFF.T2.80	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2640
EFF.T2.81	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2667
EFF.T2.82	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2691
EFF.T2.83	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2713
EFF.T2.84	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2735
EFF.T2.85	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:2769
EFF.T2.86	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2787
EFF.T2.87	eff-unit	T2	acceptance-box	record	E	OPEN	EFF-T2.md:2816
EFF.T2.88	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2838
EFF.T2.89	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2862
EFF.T2.90	eff-unit	T2	lemma	math	E	OPEN	EFF-T2.md:2894
EFF.T2.91	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:2922
EFF.T2.92	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2954
EFF.T2.93	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:2970
EFF.T2.94	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:2986
EFF.T2.95	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:3016
EFF.T2.96	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:3039
EFF.T2.97	eff-unit	T2	acceptance-box	record	E	OPEN	EFF-T2.md:3066
EFF.T2.98	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:3088
EFF.T2.99	eff-unit	T2	acceptance-box	record	E	OPEN	EFF-T2.md:3114
EFF.T2.100	eff-unit	T2	acceptance-box	record	E	OPEN	EFF-T2.md:3130
EFF.T2.101	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:3151
EFF.T2.102	eff-unit	T2	acceptance-box	record	E	OPEN	EFF-T2.md:3176
EFF.T2.103	eff-unit	T2	table	math	E	OPEN	EFF-T2.md:3192
EFF.T2.104	eff-unit	T2	fence	record	E	OPEN	EFF-T2.md:3215
EFF.T2.105	eff-unit	T2	changes-record	record	E	OPEN	EFF-T2.md:3231
EFF.GENTOW1.01	eff-unit	GENTOW1	convention	math	C	OPEN	EFF-GENTOW1.md:120
EFF.GENTOW1.02	eff-unit	GENTOW1	repair-round record	record	C	OPEN	EFF-GENTOW1.md:139
EFF.GENTOW1.03	eff-unit	GENTOW1	fence	record	C	OPEN	EFF-GENTOW1.md:169
EFF.GENTOW1.04	eff-unit	GENTOW1	table	math	C	OPEN	EFF-GENTOW1.md:199
EFF.GENTOW1.05	eff-unit	GENTOW1	convention	math	C	OPEN	EFF-GENTOW1.md:223
EFF.GENTOW1.06	eff-unit	GENTOW1	definition	math	C	OPEN	EFF-GENTOW1.md:250
EFF.GENTOW1.07	eff-unit	GENTOW1	definition	math	C	OPEN	EFF-GENTOW1.md:274
EFF.GENTOW1.08	eff-unit	GENTOW1	definition	math	C	OPEN	EFF-GENTOW1.md:297
EFF.GENTOW1.09	eff-unit	GENTOW1	table	math	C	OPEN	EFF-GENTOW1.md:319
EFF.GENTOW1.10	eff-unit	GENTOW1	run-record	record	C	OPEN	EFF-GENTOW1.md:349
EFF.GENTOW1.11	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:387
EFF.GENTOW1.12	eff-unit	GENTOW1	run-record	record	C	OPEN	EFF-GENTOW1.md:421
EFF.GENTOW1.13	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:463
EFF.GENTOW1.14	eff-unit	GENTOW1	definition	math	C	OPEN	EFF-GENTOW1.md:486
EFF.GENTOW1.15	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:510
EFF.GENTOW1.16	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:539
EFF.GENTOW1.17	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:564
EFF.GENTOW1.18	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:584
EFF.GENTOW1.19	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:605
EFF.GENTOW1.20	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:635
EFF.GENTOW1.21	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:666
EFF.GENTOW1.22	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:691
EFF.GENTOW1.23	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:718
EFF.GENTOW1.24	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:747
EFF.GENTOW1.25	eff-unit	GENTOW1	corollary	math	C	OPEN	EFF-GENTOW1.md:779
EFF.GENTOW1.26	eff-unit	GENTOW1	fence	record	C	OPEN	EFF-GENTOW1.md:813
EFF.GENTOW1.27	eff-unit	GENTOW1	definition	math	C	OPEN	EFF-GENTOW1.md:836
EFF.GENTOW1.28	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:879
EFF.GENTOW1.29	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:906
EFF.GENTOW1.30	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:925
EFF.GENTOW1.31	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:946
EFF.GENTOW1.32	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:974
EFF.GENTOW1.33	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:1001
EFF.GENTOW1.34	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:1049
EFF.GENTOW1.35	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:1077
EFF.GENTOW1.36	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:1108
EFF.GENTOW1.37	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:1132
EFF.GENTOW1.38	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:1153
EFF.GENTOW1.39	eff-unit	GENTOW1	lemma	math	C	OPEN	EFF-GENTOW1.md:1175
EFF.GENTOW1.40	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:1201
EFF.GENTOW1.41	eff-unit	GENTOW1	fence	record	C	OPEN	EFF-GENTOW1.md:1232
EFF.GENTOW1.42	eff-unit	GENTOW1	instrument-record	record	C	OPEN	EFF-GENTOW1.md:1260
EFF.GENTOW1.43	eff-unit	GENTOW1	run-record	record	C	OPEN	EFF-GENTOW1.md:1290
EFF.GENTOW1.44	eff-unit	GENTOW1	run-record	record	C	OPEN	EFF-GENTOW1.md:1320
EFF.GENTOW1.45	eff-unit	GENTOW1	run-record	record	C	OPEN	EFF-GENTOW1.md:1346
EFF.GENTOW1.46	eff-unit	GENTOW1	fence	record	C	OPEN	EFF-GENTOW1.md:1372
EFF.GENTOW1.47	eff-unit	GENTOW1	fence	record	C	OPEN	EFF-GENTOW1.md:1396
EFF.GENTOW1.48	eff-unit	GENTOW1	fence	record	C	OPEN	EFF-GENTOW1.md:1431
EFF.GENTOW1.49	eff-unit	GENTOW1	acceptance-box	record	C	OPEN	EFF-GENTOW1.md:1455
EFF.GENTOW1.50	eff-unit	GENTOW1	fence	record	C	OPEN	EFF-GENTOW1.md:1482
EFF.GENTOW1.51	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1503
EFF.GENTOW1.52	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1527
EFF.GENTOW1.53	eff-unit	GENTOW1	derivation	math	C	OPEN	EFF-GENTOW1.md:1569
EFF.GENTOW1.54	eff-unit	GENTOW1	fence	record	C	OPEN	EFF-GENTOW1.md:1609
EFF.GENTOW1.55	eff-unit	GENTOW1	run-record	record	C	OPEN	EFF-GENTOW1.md:1633
EFF.GENTOW1.56	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1663
EFF.GENTOW1.57	eff-unit	GENTOW1	instrument-record	record	C	OPEN	EFF-GENTOW1.md:1682
EFF.GENTOW1.58	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1712
EFF.GENTOW1.59	eff-unit	GENTOW1	acceptance-box	record	C	OPEN	EFF-GENTOW1.md:1748
EFF.GENTOW1.60	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1777
EFF.GENTOW1.61	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1809
EFF.GENTOW1.62	eff-unit	GENTOW1	record	record	C	OPEN	EFF-GENTOW1.md:1853
EFF.GENTOW1.63	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1879
EFF.GENTOW1.64	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1921
EFF.GENTOW1.65	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:1964
EFF.GENTOW1.66	eff-unit	GENTOW1	changes-record	record	C	OPEN	EFF-GENTOW1.md:2007
EFF.GENTOW1.67	eff-unit	GENTOW1	instrument-record	record	C	OPEN	EFF-GENTOW1.md:2036
EFF.GENTOW3.01	eff-unit	GENTOW3	convention	math	C	OPEN	EFF-GENTOW3.md:107
EFF.GENTOW3.02	eff-unit	GENTOW3	repair-round record	record	C	OPEN	EFF-GENTOW3.md:132
EFF.GENTOW3.03	eff-unit	GENTOW3	repair-round record	record	C	OPEN	EFF-GENTOW3.md:159
EFF.GENTOW3.04	eff-unit	GENTOW3	repair-round record	record	C	OPEN	EFF-GENTOW3.md:185
EFF.GENTOW3.05	eff-unit	GENTOW3	acceptance-box	record	C	OPEN	EFF-GENTOW3.md:214
EFF.GENTOW3.06	eff-unit	GENTOW3	fence	record	C	OPEN	EFF-GENTOW3.md:241
EFF.GENTOW3.07	eff-unit	GENTOW3	fence	record	C	OPEN	EFF-GENTOW3.md:257
EFF.GENTOW3.08	eff-unit	GENTOW3	table	math	C	OPEN	EFF-GENTOW3.md:283
EFF.GENTOW3.09	eff-unit	GENTOW3	definition	math	C	OPEN	EFF-GENTOW3.md:306
EFF.GENTOW3.10	eff-unit	GENTOW3	scope record	record	C	OPEN	EFF-GENTOW3.md:325
EFF.GENTOW3.11	eff-unit	GENTOW3	scope record	record	C	OPEN	EFF-GENTOW3.md:374
EFF.GENTOW3.12	eff-unit	GENTOW3	table	math	C	OPEN	EFF-GENTOW3.md:396
EFF.GENTOW3.13	eff-unit	GENTOW3	derivation	math	C	OPEN	EFF-GENTOW3.md:420
EFF.GENTOW3.14	eff-unit	GENTOW3	run-record	record	C	OPEN	EFF-GENTOW3.md:445
EFF.GENTOW3.15	eff-unit	GENTOW3	convention	math	C	OPEN	EFF-GENTOW3.md:485
EFF.GENTOW3.16	eff-unit	GENTOW3	definition	math	C	OPEN	EFF-GENTOW3.md:511
EFF.GENTOW3.17	eff-unit	GENTOW3	definition	math	C	OPEN	EFF-GENTOW3.md:539
EFF.GENTOW3.18	eff-unit	GENTOW3	theorem	math	C	OPEN	EFF-GENTOW3.md:566
EFF.GENTOW3.19	eff-unit	GENTOW3	theorem	math	C	OPEN	EFF-GENTOW3.md:589
EFF.GENTOW3.20	eff-unit	GENTOW3	theorem	math	C	OPEN	EFF-GENTOW3.md:612
EFF.GENTOW3.21	eff-unit	GENTOW3	theorem	math	C	OPEN	EFF-GENTOW3.md:632
EFF.GENTOW3.22	eff-unit	GENTOW3	derivation	math	C	OPEN	EFF-GENTOW3.md:669
EFF.GENTOW3.23	eff-unit	GENTOW3	derivation	math	C	OPEN	EFF-GENTOW3.md:694
EFF.GENTOW3.24	eff-unit	GENTOW3	derivation	math	C	OPEN	EFF-GENTOW3.md:721
EFF.GENTOW3.25	eff-unit	GENTOW3	derivation	math	C	OPEN	EFF-GENTOW3.md:761
EFF.GENTOW3.26	eff-unit	GENTOW3	derivation	math	C	OPEN	EFF-GENTOW3.md:781
EFF.GENTOW3.27	eff-unit	GENTOW3	derivation	math	C	OPEN	EFF-GENTOW3.md:804
EFF.GENTOW3.28	eff-unit	GENTOW3	fence	record	C	OPEN	EFF-GENTOW3.md:846
EFF.GENTOW3.29	eff-unit	GENTOW3	corollary	math	C	OPEN	EFF-GENTOW3.md:875
EFF.GENTOW3.30	eff-unit	GENTOW3	scope record	record	C	OPEN	EFF-GENTOW3.md:909
EFF.GENTOW3.31	eff-unit	GENTOW3	scope record	record	C	OPEN	EFF-GENTOW3.md:941
EFF.GENTOW3.32	eff-unit	GENTOW3	scope record	record	C	OPEN	EFF-GENTOW3.md:965
EFF.GENTOW3.33	eff-unit	GENTOW3	scope record	record	C	OPEN	EFF-GENTOW3.md:985
EFF.GENTOW3.34	eff-unit	GENTOW3	instrument-record	record	C	OPEN	EFF-GENTOW3.md:1017
EFF.GENTOW3.35	eff-unit	GENTOW3	run-record	record	C	OPEN	EFF-GENTOW3.md:1044
EFF.GENTOW3.36	eff-unit	GENTOW3	run-record	record	C	OPEN	EFF-GENTOW3.md:1072
EFF.GENTOW3.37	eff-unit	GENTOW3	run-record	record	C	OPEN	EFF-GENTOW3.md:1110
EFF.GENTOW3.38	eff-unit	GENTOW3	fence	record	C	OPEN	EFF-GENTOW3.md:1145
EFF.GENTOW3.39	eff-unit	GENTOW3	fence	record	C	OPEN	EFF-GENTOW3.md:1167
EFF.GENTOW3.40	eff-unit	GENTOW3	fence	record	C	OPEN	EFF-GENTOW3.md:1192
EFF.GENTOW3.41	eff-unit	GENTOW3	acceptance-box	record	C	OPEN	EFF-GENTOW3.md:1222
EFF.GENTOW3.42	eff-unit	GENTOW3	fence	record	C	OPEN	EFF-GENTOW3.md:1247
EFF.GENTOW3.43	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1263
EFF.GENTOW3.44	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1289
EFF.GENTOW3.45	eff-unit	GENTOW3	derivation	math	C	OPEN	EFF-GENTOW3.md:1326
EFF.GENTOW3.46	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1368
EFF.GENTOW3.47	eff-unit	GENTOW3	run-record	record	C	OPEN	EFF-GENTOW3.md:1396
EFF.GENTOW3.48	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1431
EFF.GENTOW3.49	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1461
EFF.GENTOW3.50	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1487
EFF.GENTOW3.51	eff-unit	GENTOW3	instrument-record	record	C	OPEN	EFF-GENTOW3.md:1516
EFF.GENTOW3.52	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1551
EFF.GENTOW3.53	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1597
EFF.GENTOW3.54	eff-unit	GENTOW3	acceptance-box	record	C	OPEN	EFF-GENTOW3.md:1644
EFF.GENTOW3.55	eff-unit	GENTOW3	run-record	record	C	OPEN	EFF-GENTOW3.md:1680
EFF.GENTOW3.56	eff-unit	GENTOW3	instrument-record	record	C	OPEN	EFF-GENTOW3.md:1716
EFF.GENTOW3.57	eff-unit	GENTOW3	record	record	C	OPEN	EFF-GENTOW3.md:1740
EFF.GENTOW3.58	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1769
EFF.GENTOW3.59	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1817
EFF.GENTOW3.60	eff-unit	GENTOW3	instrument-record	record	C	OPEN	EFF-GENTOW3.md:1850
EFF.GENTOW3.61	eff-unit	GENTOW3	record	record	C	OPEN	EFF-GENTOW3.md:1879
EFF.GENTOW3.62	eff-unit	GENTOW3	changes-record	record	C	OPEN	EFF-GENTOW3.md:1912
EFF.GENTOW4.01	eff-unit	GENTOW4	convention	math	C	OPEN	EFF-GENTOW4.md:103
EFF.GENTOW4.02	eff-unit	GENTOW4	repair-round record	record	C	OPEN	EFF-GENTOW4.md:130
EFF.GENTOW4.03	eff-unit	GENTOW4	acceptance-box	record	C	OPEN	EFF-GENTOW4.md:159
EFF.GENTOW4.04	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:185
EFF.GENTOW4.05	eff-unit	GENTOW4	convention	math	C	OPEN	EFF-GENTOW4.md:212
EFF.GENTOW4.06	eff-unit	GENTOW4	scope record	record	C	OPEN	EFF-GENTOW4.md:244
EFF.GENTOW4.07	eff-unit	GENTOW4	scope record	record	C	OPEN	EFF-GENTOW4.md:270
EFF.GENTOW4.08	eff-unit	GENTOW4	run-record	record	C	OPEN	EFF-GENTOW4.md:309
EFF.GENTOW4.09	eff-unit	GENTOW4	derivation	math	C	OPEN	EFF-GENTOW4.md:353
EFF.GENTOW4.10	eff-unit	GENTOW4	changes-record	record	C	OPEN	EFF-GENTOW4.md:378
EFF.GENTOW4.11	eff-unit	GENTOW4	lemma	math	C	OPEN	EFF-GENTOW4.md:418
EFF.GENTOW4.12	eff-unit	GENTOW4	lemma	math	C	OPEN	EFF-GENTOW4.md:439
EFF.GENTOW4.13	eff-unit	GENTOW4	lemma	math	C	OPEN	EFF-GENTOW4.md:461
EFF.GENTOW4.14	eff-unit	GENTOW4	lemma	math	C	OPEN	EFF-GENTOW4.md:489
EFF.GENTOW4.15	eff-unit	GENTOW4	derivation	math	C	OPEN	EFF-GENTOW4.md:512
EFF.GENTOW4.16	eff-unit	GENTOW4	fence	record	C	OPEN	EFF-GENTOW4.md:542
EFF.GENTOW4.17	eff-unit	GENTOW4	definition	math	C	OPEN	EFF-GENTOW4.md:564
